"species"	"cap_shape"	"cap_surface"	"cap_color"	"bruises"	"odor"	"gill_attachment"	"gill_spacing"	"gill_size"	"gill_color"	"stalk_shape"	"stalk_root"	"stalk_surface"	"stalk_color"	"veil_color"	"ring_number"	"ring_type"	"spore_print_color"	"population"	"habitat"
"7594"	"broadgill"	"knobbed"	"scaly"	"white"	"no"	"none"	"free"	"crowded"	"broad"	"pink"	"enlarging"	"missing"	"smooth"	"purple"	"white"	"two"	"pendant"	"white"	"scattered"	"grasses"
"7595"	"redcap"	"knobbed"	"smooth"	"red"	"no"	"fishy"	"free"	"close"	"narrow"	"buff"	"tapering"	"missing"	"smooth"	"green"	"white"	"one"	"evanescent"	"white"	"several"	"wood"
"7596"	"redcap"	"knobbed"	"scaly"	"red"	"no"	"foul"	"free"	"close"	"narrow"	"buff"	"tapering"	"missing"	"silky"	"purple"	"white"	"one"	"evanescent"	"white"	"several"	"leaves"
"7597"	"knobbly"	"knobbed"	"scaly"	"brown"	"no"	"spicy"	"free"	"close"	"narrow"	"buff"	"tapering"	"missing"	"smooth"	"green"	"white"	"one"	"evanescent"	"white"	"several"	"wood"
"7598"	"broadgill"	"convex"	"scaly"	"brown"	"yes"	"none"	"free"	"close"	"broad"	"white"	"enlarging"	"bulbous"	"smooth"	"purple"	"white"	"two"	"pendant"	"white"	"several"	"paths"
"7599"	"knobbly"	"knobbed"	"scaly"	"brown"	"no"	"foul"	"free"	"close"	"narrow"	"buff"	"tapering"	"missing"	"silky"	"purple"	"white"	"one"	"evanescent"	"white"	"several"	"paths"
"7600"	"buffbutton"	"knobbed"	"smooth"	"red"	"no"	"foul"	"free"	"close"	"narrow"	"buff"	"tapering"	"missing"	"silky"	"green"	"white"	"one"	"evanescent"	"white"	"several"	"paths"
"7601"	"solidstalk"	"bell"	"smooth"	"yellow"	"no"	"none"	"free"	"crowded"	"narrow"	"white"	"enlarging"	"club"	"scaly"	"white"	"yellow"	"one"	"evanescent"	"white"	"clustered"	"leaves"
"7602"	"buffbutton"	"knobbed"	"smooth"	"red"	"no"	"foul"	"free"	"close"	"narrow"	"buff"	"tapering"	"missing"	"silky"	"purple"	"white"	"one"	"evanescent"	"white"	"several"	"leaves"
"7603"	"broadgill"	"convex"	"scaly"	"brown"	"yes"	"none"	"free"	"close"	"broad"	"white"	"enlarging"	"bulbous"	"smooth"	"purple"	"white"	"two"	"pendant"	"white"	"solitary"	"paths"
"7604"	"knobbly"	"knobbed"	"scaly"	"red"	"no"	"foul"	"free"	"close"	"narrow"	"buff"	"tapering"	"missing"	"smooth"	"green"	"white"	"one"	"evanescent"	"white"	"several"	"paths"
"7605"	"broadgill"	"knobbed"	"fibrous"	"gray"	"no"	"none"	"free"	"crowded"	"broad"	"pink"	"enlarging"	"missing"	"silky"	"purple"	"white"	"two"	"pendant"	"white"	"scattered"	"grasses"
"7606"	"knobbly"	"knobbed"	"scaly"	"red"	"no"	"spicy"	"free"	"close"	"narrow"	"buff"	"tapering"	"missing"	"smooth"	"green"	"white"	"one"	"evanescent"	"white"	"several"	"wood"
"7607"	"redcap"	"knobbed"	"scaly"	"red"	"no"	"foul"	"free"	"close"	"narrow"	"buff"	"tapering"	"missing"	"silky"	"green"	"white"	"one"	"evanescent"	"white"	"several"	"wood"
"7608"	"knobbly"	"knobbed"	"scaly"	"brown"	"no"	"fishy"	"free"	"close"	"narrow"	"buff"	"tapering"	"missing"	"smooth"	"purple"	"white"	"one"	"evanescent"	"white"	"several"	"leaves"
"7609"	"seafungus"	"knobbed"	"smooth"	"brown"	"no"	"fishy"	"free"	"close"	"narrow"	"buff"	"tapering"	"missing"	"smooth"	"purple"	"white"	"one"	"evanescent"	"white"	"several"	"leaves"
"7610"	"broadgill"	"convex"	"fibrous"	"gray"	"no"	"none"	"free"	"crowded"	"broad"	"pink"	"enlarging"	"missing"	"silky"	"purple"	"white"	"two"	"pendant"	"white"	"numerous"	"grasses"
"7611"	"broadgill"	"bell"	"scaly"	"white"	"no"	"none"	"free"	"crowded"	"broad"	"gray"	"enlarging"	"missing"	"silky"	"purple"	"white"	"two"	"pendant"	"white"	"numerous"	"grasses"
"7612"	"buffbutton"	"knobbed"	"smooth"	"red"	"no"	"spicy"	"free"	"close"	"narrow"	"buff"	"tapering"	"missing"	"silky"	"purple"	"white"	"one"	"evanescent"	"white"	"several"	"wood"
"7613"	"broadgill"	"bell"	"scaly"	"brown"	"no"	"none"	"attached"	"close"	"broad"	"yellow"	"enlarging"	"missing"	"smooth"	"pink"	"orange"	"one"	"pendant"	"brown"	"clustered"	"leaves"
"7614"	"buffbutton"	"knobbed"	"smooth"	"red"	"no"	"fishy"	"free"	"close"	"narrow"	"buff"	"tapering"	"missing"	"silky"	"green"	"white"	"one"	"evanescent"	"white"	"several"	"paths"
"7615"	"knobbly"	"knobbed"	"scaly"	"red"	"no"	"fishy"	"free"	"close"	"narrow"	"buff"	"tapering"	"missing"	"smooth"	"green"	"white"	"one"	"evanescent"	"white"	"several"	"paths"
"7616"	"broadgill"	"bell"	"scaly"	"gray"	"no"	"none"	"free"	"crowded"	"broad"	"gray"	"enlarging"	"missing"	"silky"	"purple"	"white"	"two"	"pendant"	"white"	"scattered"	"grasses"
"7617"	"redcap"	"knobbed"	"scaly"	"red"	"no"	"fishy"	"free"	"close"	"narrow"	"buff"	"tapering"	"missing"	"smooth"	"green"	"white"	"one"	"evanescent"	"white"	"several"	"paths"
"7618"	"broadgill"	"bell"	"scaly"	"brown"	"no"	"none"	"attached"	"close"	"broad"	"brown"	"enlarging"	"missing"	"smooth"	"pink"	"brown"	"one"	"pendant"	"orange"	"several"	"leaves"
"7619"	"seafungus"	"flat"	"scaly"	"brown"	"no"	"fishy"	"free"	"close"	"narrow"	"buff"	"tapering"	"missing"	"smooth"	"green"	"white"	"one"	"evanescent"	"white"	"several"	"paths"
"7620"	"redcap"	"knobbed"	"scaly"	"red"	"no"	"fishy"	"free"	"close"	"narrow"	"buff"	"tapering"	"missing"	"silky"	"purple"	"white"	"one"	"evanescent"	"white"	"several"	"wood"
"7621"	"redcap"	"knobbed"	"scaly"	"brown"	"no"	"fishy"	"free"	"close"	"narrow"	"buff"	"tapering"	"missing"	"silky"	"purple"	"white"	"one"	"evanescent"	"white"	"several"	"leaves"
"7622"	"seafungus"	"knobbed"	"smooth"	"brown"	"no"	"fishy"	"free"	"close"	"narrow"	"buff"	"tapering"	"missing"	"smooth"	"green"	"white"	"one"	"evanescent"	"white"	"several"	"leaves"
"7623"	"broadgill"	"bell"	"fibrous"	"gray"	"no"	"none"	"free"	"crowded"	"broad"	"gray"	"enlarging"	"missing"	"smooth"	"purple"	"white"	"two"	"pendant"	"white"	"numerous"	"grasses"
"7624"	"broadgill"	"knobbed"	"scaly"	"white"	"no"	"none"	"free"	"crowded"	"broad"	"gray"	"enlarging"	"missing"	"smooth"	"purple"	"white"	"two"	"pendant"	"white"	"scattered"	"grasses"
"7625"	"redcap"	"knobbed"	"scaly"	"brown"	"no"	"fishy"	"free"	"close"	"narrow"	"buff"	"tapering"	"missing"	"smooth"	"green"	"white"	"one"	"evanescent"	"white"	"several"	"leaves"
"7626"	"buffbutton"	"flat"	"smooth"	"brown"	"no"	"foul"	"free"	"close"	"narrow"	"buff"	"tapering"	"missing"	"silky"	"green"	"white"	"one"	"evanescent"	"white"	"several"	"wood"
"7627"	"broadgill"	"convex"	"scaly"	"white"	"no"	"none"	"free"	"crowded"	"broad"	"pink"	"enlarging"	"missing"	"silky"	"purple"	"white"	"two"	"pendant"	"white"	"scattered"	"grasses"
"7628"	"broadgill"	"convex"	"scaly"	"brown"	"no"	"none"	"attached"	"close"	"broad"	"orange"	"enlarging"	"missing"	"smooth"	"pink"	"orange"	"one"	"pendant"	"buff"	"clustered"	"leaves"
"7629"	"knobbly"	"knobbed"	"scaly"	"brown"	"no"	"spicy"	"free"	"close"	"narrow"	"buff"	"tapering"	"missing"	"silky"	"purple"	"white"	"one"	"evanescent"	"white"	"several"	"paths"
"7630"	"knobbly"	"knobbed"	"smooth"	"brown"	"no"	"spicy"	"free"	"close"	"narrow"	"buff"	"tapering"	"missing"	"smooth"	"purple"	"white"	"one"	"evanescent"	"white"	"several"	"leaves"
"7631"	"broadgill"	"knobbed"	"scaly"	"brown"	"no"	"none"	"attached"	"close"	"broad"	"orange"	"enlarging"	"missing"	"smooth"	"pink"	"orange"	"one"	"pendant"	"buff"	"several"	"leaves"
"7632"	"broadgill"	"bell"	"fibrous"	"white"	"no"	"none"	"free"	"crowded"	"broad"	"white"	"enlarging"	"missing"	"silky"	"purple"	"white"	"two"	"pendant"	"white"	"scattered"	"grasses"
"7633"	"broadgill"	"convex"	"scaly"	"white"	"no"	"none"	"free"	"crowded"	"broad"	"white"	"enlarging"	"missing"	"silky"	"purple"	"white"	"two"	"pendant"	"white"	"numerous"	"grasses"
"7634"	"seafungus"	"flat"	"smooth"	"red"	"no"	"fishy"	"free"	"close"	"narrow"	"buff"	"tapering"	"missing"	"smooth"	"green"	"white"	"one"	"evanescent"	"white"	"several"	"paths"
"7635"	"buffbutton"	"knobbed"	"smooth"	"red"	"no"	"foul"	"free"	"close"	"narrow"	"buff"	"tapering"	"missing"	"smooth"	"purple"	"white"	"one"	"evanescent"	"white"	"several"	"leaves"
"7636"	"solidstalk"	"convex"	"smooth"	"red"	"no"	"musty"	"free"	"close"	"broad"	"yellow"	"enlarging"	"club"	"silky"	"cinnamon"	"white"	"none"	"none"	"white"	"clustered"	"wood"
"7637"	"broadgill"	"flat"	"scaly"	"brown"	"no"	"none"	"attached"	"close"	"broad"	"yellow"	"enlarging"	"missing"	"smooth"	"pink"	"brown"	"one"	"pendant"	"yellow"	"clustered"	"leaves"
"7638"	"knobbly"	"knobbed"	"scaly"	"brown"	"no"	"foul"	"free"	"close"	"narrow"	"buff"	"tapering"	"missing"	"smooth"	"green"	"white"	"one"	"evanescent"	"white"	"several"	"wood"
"7639"	"redcap"	"convex"	"scaly"	"brown"	"no"	"spicy"	"free"	"close"	"narrow"	"buff"	"tapering"	"missing"	"silky"	"green"	"white"	"one"	"evanescent"	"white"	"several"	"wood"
"7640"	"redcap"	"knobbed"	"smooth"	"red"	"no"	"spicy"	"free"	"close"	"narrow"	"buff"	"tapering"	"missing"	"smooth"	"green"	"white"	"one"	"evanescent"	"white"	"several"	"wood"
"7641"	"broadgill"	"bell"	"scaly"	"white"	"no"	"none"	"free"	"crowded"	"broad"	"pink"	"enlarging"	"missing"	"smooth"	"purple"	"white"	"two"	"pendant"	"white"	"scattered"	"grasses"
"7642"	"broadgill"	"bell"	"scaly"	"gray"	"no"	"none"	"free"	"crowded"	"broad"	"pink"	"enlarging"	"missing"	"silky"	"purple"	"white"	"two"	"pendant"	"white"	"scattered"	"grasses"
"7643"	"broadgill"	"knobbed"	"fibrous"	"gray"	"no"	"none"	"free"	"crowded"	"broad"	"gray"	"enlarging"	"missing"	"silky"	"purple"	"white"	"two"	"pendant"	"white"	"numerous"	"grasses"
"7644"	"broadgill"	"knobbed"	"fibrous"	"gray"	"no"	"none"	"free"	"crowded"	"broad"	"pink"	"enlarging"	"missing"	"silky"	"purple"	"white"	"two"	"pendant"	"white"	"numerous"	"grasses"
"7645"	"broadgill"	"convex"	"fibrous"	"white"	"no"	"none"	"free"	"crowded"	"broad"	"white"	"enlarging"	"missing"	"silky"	"purple"	"white"	"two"	"pendant"	"white"	"numerous"	"grasses"
"7646"	"buffbutton"	"knobbed"	"smooth"	"red"	"no"	"spicy"	"free"	"close"	"narrow"	"buff"	"tapering"	"missing"	"silky"	"green"	"white"	"one"	"evanescent"	"white"	"several"	"paths"
"7647"	"buffbutton"	"flat"	"smooth"	"red"	"no"	"spicy"	"free"	"close"	"narrow"	"buff"	"tapering"	"missing"	"silky"	"green"	"white"	"one"	"evanescent"	"white"	"several"	"leaves"
"7648"	"seafungus"	"knobbed"	"smooth"	"red"	"no"	"spicy"	"free"	"close"	"narrow"	"buff"	"tapering"	"missing"	"smooth"	"green"	"white"	"one"	"evanescent"	"white"	"several"	"leaves"
"7649"	"stinkstalk"	"flat"	"scaly"	"brown"	"no"	"foul"	"free"	"close"	"narrow"	"buff"	"tapering"	"missing"	"silky"	"green"	"white"	"one"	"evanescent"	"white"	"several"	"leaves"
"7650"	"broadgill"	"bell"	"scaly"	"white"	"no"	"none"	"free"	"crowded"	"broad"	"pink"	"enlarging"	"missing"	"silky"	"purple"	"white"	"two"	"pendant"	"white"	"scattered"	"grasses"
"7651"	"broadgill"	"knobbed"	"scaly"	"white"	"no"	"none"	"free"	"crowded"	"broad"	"white"	"enlarging"	"missing"	"silky"	"purple"	"white"	"two"	"pendant"	"white"	"scattered"	"grasses"
"7652"	"broadgill"	"bell"	"fibrous"	"white"	"no"	"none"	"free"	"crowded"	"broad"	"pink"	"enlarging"	"missing"	"smooth"	"purple"	"white"	"two"	"pendant"	"white"	"numerous"	"grasses"
"7653"	"broadgill"	"flat"	"scaly"	"brown"	"no"	"none"	"attached"	"close"	"broad"	"brown"	"enlarging"	"missing"	"smooth"	"pink"	"brown"	"one"	"pendant"	"buff"	"clustered"	"leaves"
"7654"	"redcap"	"knobbed"	"smooth"	"red"	"no"	"spicy"	"free"	"close"	"narrow"	"buff"	"tapering"	"missing"	"smooth"	"green"	"white"	"one"	"evanescent"	"white"	"several"	"wood"
"7655"	"knobbly"	"knobbed"	"scaly"	"brown"	"no"	"foul"	"free"	"close"	"narrow"	"buff"	"tapering"	"missing"	"smooth"	"purple"	"white"	"one"	"evanescent"	"white"	"several"	"paths"
"7656"	"knobbly"	"knobbed"	"scaly"	"brown"	"no"	"fishy"	"free"	"close"	"narrow"	"buff"	"tapering"	"missing"	"smooth"	"purple"	"white"	"one"	"evanescent"	"white"	"several"	"paths"
"7657"	"buffbutton"	"flat"	"smooth"	"brown"	"no"	"fishy"	"free"	"close"	"narrow"	"buff"	"tapering"	"missing"	"smooth"	"purple"	"white"	"one"	"evanescent"	"white"	"several"	"wood"
"7658"	"redcap"	"convex"	"scaly"	"red"	"no"	"foul"	"free"	"close"	"narrow"	"buff"	"tapering"	"missing"	"silky"	"green"	"white"	"one"	"evanescent"	"white"	"several"	"leaves"
"7659"	"broadgill"	"flat"	"scaly"	"brown"	"no"	"none"	"attached"	"close"	"broad"	"yellow"	"enlarging"	"missing"	"smooth"	"pink"	"orange"	"one"	"pendant"	"orange"	"several"	"leaves"
"7660"	"broadgill"	"knobbed"	"fibrous"	"white"	"no"	"none"	"free"	"crowded"	"broad"	"white"	"enlarging"	"missing"	"smooth"	"purple"	"white"	"two"	"pendant"	"white"	"scattered"	"grasses"
"7661"	"knobbly"	"knobbed"	"scaly"	"brown"	"no"	"fishy"	"free"	"close"	"narrow"	"buff"	"tapering"	"missing"	"silky"	"purple"	"white"	"one"	"evanescent"	"white"	"several"	"wood"
"7662"	"stinkstalk"	"convex"	"scaly"	"brown"	"no"	"fishy"	"free"	"close"	"narrow"	"buff"	"tapering"	"missing"	"silky"	"purple"	"white"	"one"	"evanescent"	"white"	"several"	"wood"
"7663"	"broadgill"	"bell"	"fibrous"	"gray"	"no"	"none"	"free"	"crowded"	"broad"	"white"	"enlarging"	"missing"	"smooth"	"purple"	"white"	"two"	"pendant"	"white"	"scattered"	"grasses"
"7664"	"knobbly"	"knobbed"	"smooth"	"brown"	"no"	"spicy"	"free"	"close"	"narrow"	"buff"	"tapering"	"missing"	"silky"	"green"	"white"	"one"	"evanescent"	"white"	"several"	"wood"
"7665"	"broadgill"	"bell"	"scaly"	"brown"	"no"	"none"	"attached"	"close"	"broad"	"orange"	"enlarging"	"missing"	"smooth"	"pink"	"orange"	"one"	"pendant"	"yellow"	"clustered"	"leaves"
"7666"	"broadgill"	"flat"	"scaly"	"brown"	"no"	"none"	"attached"	"close"	"broad"	"yellow"	"enlarging"	"missing"	"smooth"	"pink"	"orange"	"one"	"pendant"	"brown"	"several"	"leaves"
"7667"	"redcap"	"knobbed"	"smooth"	"red"	"no"	"spicy"	"free"	"close"	"narrow"	"buff"	"tapering"	"missing"	"silky"	"green"	"white"	"one"	"evanescent"	"white"	"several"	"paths"
"7668"	"redcap"	"knobbed"	"scaly"	"red"	"no"	"spicy"	"free"	"close"	"narrow"	"buff"	"tapering"	"missing"	"silky"	"green"	"white"	"one"	"evanescent"	"white"	"several"	"wood"
"7669"	"stinkstalk"	"knobbed"	"smooth"	"brown"	"no"	"spicy"	"free"	"close"	"narrow"	"buff"	"tapering"	"missing"	"silky"	"green"	"white"	"one"	"evanescent"	"white"	"several"	"paths"
"7670"	"knobbly"	"knobbed"	"smooth"	"red"	"no"	"spicy"	"free"	"close"	"narrow"	"buff"	"tapering"	"missing"	"smooth"	"purple"	"white"	"one"	"evanescent"	"white"	"several"	"paths"
"7671"	"stinkstalk"	"knobbed"	"smooth"	"brown"	"no"	"foul"	"free"	"close"	"narrow"	"buff"	"tapering"	"missing"	"silky"	"green"	"white"	"one"	"evanescent"	"white"	"several"	"wood"
"7672"	"broadgill"	"convex"	"scaly"	"gray"	"no"	"none"	"free"	"crowded"	"broad"	"white"	"enlarging"	"missing"	"silky"	"purple"	"white"	"two"	"pendant"	"white"	"scattered"	"grasses"
"7673"	"stinkstalk"	"knobbed"	"smooth"	"brown"	"no"	"foul"	"free"	"close"	"narrow"	"buff"	"tapering"	"missing"	"smooth"	"purple"	"white"	"one"	"evanescent"	"white"	"several"	"wood"
"7674"	"graystalk"	"flat"	"smooth"	"cinnamon"	"yes"	"none"	"free"	"close"	"broad"	"white"	"enlarging"	"bulbous"	"smooth"	"purple"	"white"	"two"	"pendant"	"white"	"several"	"paths"
"7675"	"broadgill"	"bell"	"scaly"	"brown"	"no"	"none"	"attached"	"close"	"broad"	"brown"	"enlarging"	"missing"	"smooth"	"pink"	"brown"	"one"	"pendant"	"brown"	"several"	"leaves"
"7676"	"redcap"	"knobbed"	"scaly"	"red"	"no"	"fishy"	"free"	"close"	"narrow"	"buff"	"tapering"	"missing"	"smooth"	"purple"	"white"	"one"	"evanescent"	"white"	"several"	"leaves"
"7677"	"redcap"	"knobbed"	"scaly"	"brown"	"no"	"foul"	"free"	"close"	"narrow"	"buff"	"tapering"	"missing"	"smooth"	"green"	"white"	"one"	"evanescent"	"white"	"several"	"wood"
"7678"	"knobbly"	"knobbed"	"smooth"	"brown"	"no"	"foul"	"free"	"close"	"narrow"	"buff"	"tapering"	"missing"	"smooth"	"purple"	"white"	"one"	"evanescent"	"white"	"several"	"paths"
"7679"	"broadgill"	"bell"	"fibrous"	"gray"	"no"	"none"	"free"	"crowded"	"broad"	"gray"	"enlarging"	"missing"	"smooth"	"purple"	"white"	"two"	"pendant"	"white"	"scattered"	"grasses"
"7680"	"stinkstalk"	"knobbed"	"smooth"	"brown"	"no"	"spicy"	"free"	"close"	"narrow"	"buff"	"tapering"	"missing"	"silky"	"purple"	"white"	"one"	"evanescent"	"white"	"several"	"paths"
"7681"	"broadgill"	"bell"	"fibrous"	"white"	"no"	"none"	"free"	"crowded"	"broad"	"pink"	"enlarging"	"missing"	"silky"	"purple"	"white"	"two"	"pendant"	"white"	"scattered"	"grasses"
"7682"	"knobbly"	"knobbed"	"scaly"	"red"	"no"	"foul"	"free"	"close"	"narrow"	"buff"	"tapering"	"missing"	"smooth"	"green"	"white"	"one"	"evanescent"	"white"	"several"	"leaves"
"7683"	"broadgill"	"convex"	"scaly"	"white"	"no"	"none"	"free"	"crowded"	"broad"	"pink"	"enlarging"	"missing"	"smooth"	"purple"	"white"	"two"	"pendant"	"white"	"scattered"	"grasses"
"7684"	"buffbutton"	"knobbed"	"smooth"	"red"	"no"	"foul"	"free"	"close"	"narrow"	"buff"	"tapering"	"missing"	"smooth"	"purple"	"white"	"one"	"evanescent"	"white"	"several"	"leaves"
"7685"	"knobbly"	"knobbed"	"smooth"	"red"	"no"	"spicy"	"free"	"close"	"narrow"	"buff"	"tapering"	"missing"	"smooth"	"green"	"white"	"one"	"evanescent"	"white"	"several"	"wood"
"7686"	"broadgill"	"convex"	"scaly"	"white"	"no"	"none"	"free"	"crowded"	"broad"	"white"	"enlarging"	"missing"	"silky"	"purple"	"white"	"two"	"pendant"	"white"	"numerous"	"grasses"
"7687"	"stinkstalk"	"knobbed"	"smooth"	"red"	"no"	"foul"	"free"	"close"	"narrow"	"buff"	"tapering"	"missing"	"smooth"	"purple"	"white"	"one"	"evanescent"	"white"	"several"	"wood"
"7688"	"knobbly"	"knobbed"	"smooth"	"brown"	"no"	"spicy"	"free"	"close"	"narrow"	"buff"	"tapering"	"missing"	"smooth"	"purple"	"white"	"one"	"evanescent"	"white"	"several"	"paths"
"7689"	"broadgill"	"knobbed"	"scaly"	"brown"	"no"	"none"	"attached"	"close"	"broad"	"orange"	"enlarging"	"missing"	"smooth"	"pink"	"brown"	"one"	"pendant"	"orange"	"several"	"leaves"
"7690"	"broadgill"	"knobbed"	"scaly"	"brown"	"no"	"none"	"attached"	"close"	"broad"	"orange"	"enlarging"	"missing"	"smooth"	"pink"	"brown"	"one"	"pendant"	"brown"	"several"	"leaves"
"7691"	"redcap"	"knobbed"	"scaly"	"red"	"no"	"fishy"	"free"	"close"	"narrow"	"buff"	"tapering"	"missing"	"silky"	"green"	"white"	"one"	"evanescent"	"white"	"several"	"leaves"
"7692"	"knobbly"	"knobbed"	"scaly"	"red"	"no"	"spicy"	"free"	"close"	"narrow"	"buff"	"tapering"	"missing"	"silky"	"purple"	"white"	"one"	"evanescent"	"white"	"several"	"paths"
"7693"	"broadgill"	"knobbed"	"scaly"	"brown"	"no"	"none"	"attached"	"close"	"broad"	"yellow"	"enlarging"	"missing"	"smooth"	"pink"	"brown"	"one"	"pendant"	"brown"	"clustered"	"leaves"
"7694"	"redcap"	"knobbed"	"scaly"	"brown"	"no"	"fishy"	"free"	"close"	"narrow"	"buff"	"tapering"	"missing"	"smooth"	"green"	"white"	"one"	"evanescent"	"white"	"several"	"wood"
"7695"	"knobbly"	"knobbed"	"scaly"	"red"	"no"	"foul"	"free"	"close"	"narrow"	"buff"	"tapering"	"missing"	"smooth"	"purple"	"white"	"one"	"evanescent"	"white"	"several"	"wood"
"7696"	"redcap"	"knobbed"	"smooth"	"red"	"no"	"spicy"	"free"	"close"	"narrow"	"buff"	"tapering"	"missing"	"silky"	"green"	"white"	"one"	"evanescent"	"white"	"several"	"wood"
"7697"	"seafungus"	"knobbed"	"smooth"	"red"	"no"	"foul"	"free"	"close"	"narrow"	"buff"	"tapering"	"missing"	"smooth"	"green"	"white"	"one"	"evanescent"	"white"	"several"	"wood"
"7698"	"buffbutton"	"knobbed"	"smooth"	"red"	"no"	"foul"	"free"	"close"	"narrow"	"buff"	"tapering"	"missing"	"smooth"	"purple"	"white"	"one"	"evanescent"	"white"	"several"	"leaves"
"7699"	"broadgill"	"knobbed"	"fibrous"	"white"	"no"	"none"	"free"	"crowded"	"broad"	"white"	"enlarging"	"missing"	"smooth"	"purple"	"white"	"two"	"pendant"	"white"	"numerous"	"grasses"
"7700"	"broadgill"	"bell"	"scaly"	"brown"	"no"	"none"	"attached"	"close"	"broad"	"orange"	"enlarging"	"missing"	"smooth"	"pink"	"orange"	"one"	"pendant"	"brown"	"several"	"leaves"
"7701"	"redcap"	"knobbed"	"scaly"	"red"	"no"	"spicy"	"free"	"close"	"narrow"	"buff"	"tapering"	"missing"	"silky"	"green"	"white"	"one"	"evanescent"	"white"	"several"	"wood"
"7702"	"broadgill"	"flat"	"scaly"	"brown"	"no"	"none"	"attached"	"close"	"broad"	"yellow"	"enlarging"	"missing"	"smooth"	"pink"	"orange"	"one"	"pendant"	"buff"	"several"	"leaves"
"7703"	"velvet"	"flat"	"smooth"	"brown"	"no"	"none"	"free"	"close"	"broad"	"white"	"enlarging"	"bulbous"	"scaly"	"brown"	"white"	"two"	"pendant"	"white"	"solitary"	"paths"
"7704"	"buffbutton"	"knobbed"	"smooth"	"red"	"no"	"fishy"	"free"	"close"	"narrow"	"buff"	"tapering"	"missing"	"silky"	"purple"	"white"	"one"	"evanescent"	"white"	"several"	"leaves"
"7705"	"broadgill"	"flat"	"scaly"	"gray"	"yes"	"none"	"free"	"close"	"broad"	"white"	"enlarging"	"bulbous"	"smooth"	"purple"	"white"	"two"	"pendant"	"white"	"solitary"	"paths"
"7706"	"broadgill"	"convex"	"scaly"	"pink"	"yes"	"none"	"free"	"close"	"broad"	"white"	"enlarging"	"bulbous"	"smooth"	"purple"	"white"	"two"	"pendant"	"white"	"several"	"paths"
"7707"	"solidstalk"	"conical"	"smooth"	"yellow"	"no"	"none"	"free"	"crowded"	"narrow"	"white"	"enlarging"	"club"	"scaly"	"white"	"yellow"	"one"	"evanescent"	"white"	"clustered"	"leaves"
"7708"	"redcap"	"knobbed"	"scaly"	"red"	"no"	"foul"	"free"	"close"	"narrow"	"buff"	"tapering"	"missing"	"silky"	"green"	"white"	"one"	"evanescent"	"white"	"several"	"paths"
"7709"	"buffbutton"	"knobbed"	"smooth"	"red"	"no"	"foul"	"free"	"close"	"narrow"	"buff"	"tapering"	"missing"	"smooth"	"purple"	"white"	"one"	"evanescent"	"white"	"several"	"wood"
"7710"	"solidstalk"	"knobbed"	"smooth"	"red"	"no"	"musty"	"attached"	"close"	"broad"	"yellow"	"enlarging"	"club"	"silky"	"cinnamon"	"white"	"none"	"none"	"white"	"clustered"	"wood"
"7711"	"broadgill"	"bell"	"scaly"	"brown"	"no"	"none"	"attached"	"close"	"broad"	"yellow"	"enlarging"	"missing"	"smooth"	"pink"	"brown"	"one"	"pendant"	"orange"	"several"	"leaves"
"7712"	"knobbly"	"knobbed"	"scaly"	"brown"	"no"	"spicy"	"free"	"close"	"narrow"	"buff"	"tapering"	"missing"	"smooth"	"green"	"white"	"one"	"evanescent"	"white"	"several"	"leaves"
"7713"	"broadgill"	"convex"	"scaly"	"white"	"no"	"none"	"free"	"crowded"	"broad"	"gray"	"enlarging"	"missing"	"smooth"	"purple"	"white"	"two"	"pendant"	"white"	"scattered"	"grasses"
"7714"	"stinkstalk"	"convex"	"scaly"	"red"	"no"	"foul"	"free"	"close"	"narrow"	"buff"	"tapering"	"missing"	"smooth"	"purple"	"white"	"one"	"evanescent"	"white"	"several"	"leaves"
"7715"	"solidstalk"	"convex"	"smooth"	"cinnamon"	"no"	"musty"	"free"	"close"	"broad"	"white"	"enlarging"	"club"	"silky"	"cinnamon"	"white"	"none"	"none"	"white"	"clustered"	"wood"
"7716"	"seafungus"	"flat"	"scaly"	"brown"	"no"	"spicy"	"free"	"close"	"narrow"	"buff"	"tapering"	"missing"	"smooth"	"green"	"white"	"one"	"evanescent"	"white"	"several"	"leaves"
"7717"	"broadgill"	"knobbed"	"scaly"	"brown"	"no"	"none"	"attached"	"close"	"broad"	"orange"	"enlarging"	"missing"	"smooth"	"pink"	"orange"	"one"	"pendant"	"buff"	"clustered"	"leaves"
